Name,Date,Open,High,Low,Close,Volume,Market_Cap,Month_Year,Spread
ethereum,2018-07-03,475.39,483.85,462.58,464.2,1683939968.0,46637067239.0,2018-07,21.27
ethereum,2018-07-04,464.15,481.44,455.18,467.32,1549769984.0,46960391871.0,2018-07,26.26
ethereum,2018-07-05,467.29,483.23,464.63,474.41,1828610048.0,47682968020.0,2018-07,18.6
ethereum,2018-07-06,474.36,479.65,457.61,474.01,1627609984.0,47652424064.0,2018-07,22.04
ethereum,2018-07-07,474.06,491.66,466.84,491.66,1358360064.0,49436674025.0,2018-07,24.82
ethereum,2018-07-08,492.07,503.2,488.42,489.12,1344560000.0,49191161178.0,2018-07,14.78
ethereum,2018-07-09,488.88,490.85,475.17,476.68,1533799936.0,47950212027.0,2018-07,15.68
ethereum,2018-07-10,476.16,478.32,433.96,434.42,1789069952.0,43708241775.0,2018-07,44.36
ethereum,2018-07-11,434.52,447.32,429.51,446.52,1422470016.0,44934271235.0,2018-07,17.81
ethereum,2018-07-12,446.5,446.5,422.81,430.07,1495440000.0,43288294177.0,2018-07,23.69
ethereum,2018-07-13,430.74,442.36,430.74,434.03,1489670016.0,43694988769.0,2018-07,11.62
ethereum,2018-07-14,434.51,439.43,431.47,436.09,1235820032.0,43911193561.0,2018-07,7.96
ethereum,2018-07-15,435.88,454.0,433.92,449.85,1350160000.0,45306414380.0,2018-07,20.08
ethereum,2018-07-16,450.42,480.66,446.8,480.66,1858680064.0,48419026521.0,2018-07,33.86
ethereum,2018-07-17,480.08,508.78,468.92,501.0,2288100096.0,50478766285.0,2018-07,39.86
ethereum,2018-07-18,500.84,513.43,474.36,480.51,2371559936.0,48424155624.0,2018-07,39.07
ethereum,2018-07-19,480.63,483.24,465.14,469.62,2068739968.0,47335899963.0,2018-07,18.1
ethereum,2018-07-20,469.31,469.31,443.69,450.7,1821350016.0,45437819522.0,2018-07,25.62
ethereum,2018-07-21,450.68,468.08,445.78,462.44,1504310016.0,46630720739.0,2018-07,22.3
ethereum,2018-07-22,462.44,470.9,458.12,459.66,1338589952.0,46360029757.0,2018-07,12.78
ethereum,2018-07-23,459.44,469.77,449.73,450.85,1596999936.0,45481301491.0,2018-07,20.04
ethereum,2018-07-24,451.14,481.14,450.57,479.37,2287520000.0,48368209917.0,2018-07,30.57
ethereum,2018-07-25,479.91,482.87,466.47,472.49,1930780032.0,47683830874.0,2018-07,16.4
ethereum,2018-07-26,472.33,483.7,461.42,464.04,1621560064.0,46839932193.0,2018-07,22.28
ethereum,2018-07-27,464.01,473.22,458.29,469.67,1734259968.0,47417755376.0,2018-07,14.93
ethereum,2018-07-28,469.68,471.59,462.99,466.9,1531890048.0,47147853886.0,2018-07,8.6
ethereum,2018-07-29,466.92,470.36,462.71,466.67,1631910016.0,47133881666.0,2018-07,7.65
ethereum,2018-07-30,466.83,467.95,448.64,457.08,2141590000.0,46175217427.0,2018-07,19.31
ethereum,2018-07-31,457.25,457.25,430.44,433.87,1820680000.0,43839034237.0,2018-07,26.81
ethereum,2018-08-01,433.87,435.46,410.46,420.75,1888060000.0,42521937218.0,2018-08,25.0
ethereum,2018-08-02,420.81,425.03,410.31,412.62,1569300000.0,41709183608.0,2018-08,14.72
ethereum,2018-08-03,412.57,420.55,399.91,418.26,1722340000.0,42287977978.0,2018-08,20.64
ethereum,2018-08-04,418.24,420.19,403.78,407.25,1466540000.0,41183215694.0,2018-08,16.41
ethereum,2018-08-05,407.35,413.72,402.43,410.52,1396820000.0,41521715110.0,2018-08,11.29
ethereum,2018-08-06,410.57,414.54,403.31,406.66,1384880000.0,41139790462.0,2018-08,11.23
ethereum,2018-08-07,406.8,411.4,376.08,380.21,1828350000.0,38472420233.0,2018-08,35.32
ethereum,2018-08-08,379.89,380.67,353.73,356.61,2016080000.0,36091566801.0,2018-08,26.94
ethereum,2018-08-09,356.97,370.95,353.61,365.59,1616610000.0,37007391031.0,2018-08,17.34
ethereum,2018-08-10,365.78,367.05,329.59,334.18,1699400000.0,33834485092.0,2018-08,37.46
ethereum,2018-08-11,334.26,334.26,308.49,322.11,1790370000.0,32619681420.0,2018-08,25.77
ethereum,2018-08-12,320.82,328.59,318.6,319.57,1625420000.0,32368768332.0,2018-08,9.99
ethereum,2018-08-13,320.21,323.55,284.93,286.5,1751190000.0,29024490503.0,2018-08,38.62
ethereum,2018-08-14,286.37,286.37,254.65,278.93,2137850000.0,28263969132.0,2018-08,31.72
ethereum,2018-08-15,280.39,303.59,280.12,282.36,1878150000.0,28617473116.0,2018-08,23.47
ethereum,2018-08-16,282.74,298.48,280.93,288.05,1552970000.0,29199228646.0,2018-08,17.55
ethereum,2018-08-17,287.68,316.17,287.35,315.73,1995460000.0,32011921283.0,2018-08,28.82
ethereum,2018-08-18,316.79,320.45,286.55,295.81,1764020000.0,29998584852.0,2018-08,33.9
ethereum,2018-08-19,295.67,307.1,291.33,300.83,1447910000.0,30514025774.0,2018-08,15.77
ethereum,2018-08-20,301.38,304.37,273.51,274.31,1413790000.0,27829775231.0,2018-08,30.86
ethereum,2018-08-21,273.33,285.97,273.33,281.94,1164120000.0,28609531323.0,2018-08,12.64
ethereum,2018-08-22,281.97,297.49,265.0,271.34,1507660000.0,27539119679.0,2018-08,32.49
ethereum,2018-08-23,271.75,279.55,271.09,277.1,1271160000.0,28129662664.0,2018-08,8.46
ethereum,2018-08-24,278.11,283.3,273.86,282.97,1450170000.0,28730705349.0,2018-08,9.44
ethereum,2018-08-25,283.28,283.51,278.47,279.65,1208360000.0,28399212923.0,2018-08,5.04
ethereum,2018-08-26,279.52,279.52,272.44,275.2,1206650000.0,27953028997.0,2018-08,7.08
ethereum,2018-08-27,275.35,285.6,273.65,285.6,1406790000.0,29015874948.0,2018-08,11.95
ethereum,2018-08-28,286.65,297.4,283.57,296.5,1513350000.0,30128902937.0,2018-08,13.83
ethereum,2018-08-29,296.16,297.07,287.29,289.31,1474460000.0,29404459725.0,2018-08,9.78
ethereum,2018-08-30,289.75,291.24,275.21,284.11,1513100000.0,28881058148.0,2018-08,16.03
ethereum,2018-08-31,284.12,284.55,278.51,283.0,1411910000.0,28774922508.0,2018-08,6.04
ethereum,2018-09-01,283.5,301.14,283.5,295.34,1546630000.0,30035327410.0,2018-09,17.64
ethereum,2018-09-02,295.45,298.69,290.93,294.37,1321050000.0,29942718225.0,2018-09,7.76
ethereum,2018-09-03,295.18,295.59,287.43,289.26,1394490000.0,29428616901.0,2018-09,8.16
ethereum,2018-09-04,289.3,291.58,284.25,285.72,1554870000.0,29074743101.0,2018-09,7.33
ethereum,2018-09-05,286.05,288.16,232.33,232.33,2390390000.0,23646371777.0,2018-09,55.83
ethereum,2018-09-06,231.65,231.75,218.12,230.22,2097310000.0,23435751842.0,2018-09,13.63
ethereum,2018-09-07,229.53,233.9,217.07,217.2,1678260000.0,22115522904.0,2018-09,16.83
ethereum,2018-09-08,217.91,220.37,193.26,197.95,1517200000.0,20159309964.0,2018-09,27.11
ethereum,2018-09-09,198.38,207.67,188.31,196.92,1585980000.0,20058708800.0,2018-09,19.36
ethereum,2018-09-10,197.85,201.88,189.58,197.08,1502960000.0,20078523984.0,2018-09,12.3
ethereum,2018-09-11,198.18,198.51,180.6,185.07,1568900000.0,18858381966.0,2018-09,17.91
ethereum,2018-09-12,185.42,185.59,170.26,183.33,1874850000.0,18685319378.0,2018-09,15.33
ethereum,2018-09-13,183.68,214.0,183.68,211.35,2330720000.0,21545775837.0,2018-09,30.32
ethereum,2018-09-14,212.67,222.79,204.87,211.75,2232190000.0,21590366996.0,2018-09,17.92
ethereum,2018-09-15,209.81,226.6,209.61,223.07,1670490000.0,22749647321.0,2018-09,16.99
ethereum,2018-09-16,222.8,222.8,211.12,220.59,1502260000.0,22500748646.0,2018-09,11.68
ethereum,2018-09-17,221.58,224.26,195.31,197.88,2019910000.0,20187902505.0,2018-09,28.95
ethereum,2018-09-18,197.09,213.36,195.93,209.97,1800640000.0,21426628309.0,2018-09,17.43
ethereum,2018-09-19,209.47,213.87,201.66,209.97,1733330000.0,21430323331.0,2018-09,12.21
ethereum,2018-09-20,210.29,224.82,207.79,224.59,1782070000.0,22927300808.0,2018-09,17.03
ethereum,2018-09-21,225.25,248.39,221.57,246.58,2836200000.0,25177561991.0,2018-09,26.82
ethereum,2018-09-22,247.34,251.2,233.81,240.48,1921820000.0,24559189741.0,2018-09,17.39
ethereum,2018-09-23,240.99,247.46,237.86,244.33,1693470000.0,24957339670.0,2018-09,9.6
ethereum,2018-09-24,244.84,245.11,227.49,228.73,1748740000.0,23368514475.0,2018-09,17.62
ethereum,2018-09-25,228.33,228.33,206.49,218.5,2120360000.0,22328327983.0,2018-09,21.84
ethereum,2018-09-26,218.65,221.44,209.11,215.85,1756100000.0,22061164303.0,2018-09,12.33
ethereum,2018-09-27,215.44,230.61,212.65,228.49,2030320000.0,23358464739.0,2018-09,17.96
ethereum,2018-09-28,229.04,231.75,218.67,222.4,2018120000.0,22740233568.0,2018-09,13.08
ethereum,2018-09-29,221.71,234.01,216.08,231.63,2208720000.0,23688983896.0,2018-09,17.93
ethereum,2018-09-30,231.33,236.99,228.44,232.85,1765560000.0,23817805502.0,2018-09,8.55
ethereum,2018-10-01,233.22,234.15,226.94,230.77,1597500000.0,23609728018.0,2018-10,7.21
ethereum,2018-10-02,231.1,231.17,225.84,227.18,1542080000.0,23247403474.0,2018-10,5.33
ethereum,2018-10-03,226.41,226.46,213.97,220.49,1683930000.0,22567089086.0,2018-10,12.49
ethereum,2018-10-04,220.45,226.15,220.09,222.22,1479500000.0,22748580859.0,2018-10,6.06
ethereum,2018-10-05,222.27,228.32,220.96,227.6,1547330000.0,23304234601.0,2018-10,7.36
ethereum,2018-10-06,227.55,227.93,224.25,225.12,1505070000.0,23054817089.0,2018-10,3.68
ethereum,2018-10-07,225.44,226.37,223.0,226.12,1470480000.0,23161767973.0,2018-10,3.37
ethereum,2018-10-08,226.51,230.76,224.56,229.25,1470740000.0,23487673000.0,2018-10,6.2
ethereum,2018-10-09,229.71,230.16,226.4,227.98,1405130000.0,23361891401.0,2018-10,3.76
ethereum,2018-10-10,227.62,227.71,224.5,225.77,1384040000.0,23139713070.0,2018-10,3.21
ethereum,2018-10-11,225.61,225.61,189.28,189.5,2167620000.0,19426181717.0,2018-10,36.33
ethereum,2018-10-12,188.71,199.4,188.71,196.73,1487900000.0,20171157774.0,2018-10,10.69
ethereum,2018-10-13,196.36,201.28,196.36,199.84,1167610000.0,20494529773.0,2018-10,4.92
ethereum,2018-10-14,199.69,201.83,195.24,195.72,1169260000.0,20075397007.0,2018-10,6.59
ethereum,2018-10-15,195.27,222.12,194.16,209.7,2865830000.0,21514574462.0,2018-10,27.96
ethereum,2018-10-16,209.63,212.17,207.98,210.12,1532280000.0,21561538445.0,2018-10,4.19
ethereum,2018-10-17,210.22,211.13,205.93,207.08,1444130000.0,21254117736.0,2018-10,5.2
ethereum,2018-10-18,207.4,208.47,201.74,203.35,1365860000.0,20875341345.0,2018-10,6.73
ethereum,2018-10-19,203.26,204.66,201.84,203.73,1264480000.0,20917973393.0,2018-10,2.82
ethereum,2018-10-20,203.51,206.22,203.09,205.43,1238780000.0,21097037289.0,2018-10,3.13
ethereum,2018-10-21,205.39,208.16,204.62,205.14,1190300000.0,21071630786.0,2018-10,3.54
ethereum,2018-10-22,205.17,206.93,203.38,204.04,1328980000.0,20962977292.0,2018-10,3.55
ethereum,2018-10-23,204.02,205.15,201.91,204.34,1237490000.0,20997181867.0,2018-10,3.24
ethereum,2018-10-24,204.13,205.58,203.35,203.85,1102220000.0,20951603018.0,2018-10,2.23
ethereum,2018-10-25,203.87,204.13,201.82,202.72,1102900000.0,20839259066.0,2018-10,2.31
ethereum,2018-10-26,202.34,204.78,201.55,203.33,1161310000.0,20906130835.0,2018-10,3.23
ethereum,2018-10-27,203.36,206.08,203.13,204.21,1084810000.0,21000852987.0,2018-10,2.95
ethereum,2018-10-28,204.51,205.92,203.52,205.37,1139140000.0,21123907349.0,2018-10,2.4
ethereum,2018-10-29,205.17,205.6,195.73,197.25,1517230000.0,20292811278.0,2018-10,9.87
ethereum,2018-10-30,197.2,198.12,196.35,197.56,1363500000.0,20328580026.0,2018-10,1.77
ethereum,2018-10-31,197.65,198.34,196.53,197.38,1442380000.0,20314628127.0,2018-10,1.81
ethereum,2018-11-01,197.54,203.75,197.33,198.87,1336700000.0,20472105764.0,2018-11,6.42
ethereum,2018-11-02,198.98,201.27,198.75,200.63,1451870000.0,20657629735.0,2018-11,2.52
ethereum,2018-11-03,200.74,200.74,199.53,200.19,1307150000.0,20615439151.0,2018-11,1.21
ethereum,2018-11-04,200.16,211.27,198.99,207.49,1749300000.0,21371416840.0,2018-11,12.28
ethereum,2018-11-05,207.1,210.82,206.57,209.09,1613510000.0,21540996877.0,2018-11,4.25
ethereum,2018-11-06,209.47,218.45,207.89,218.45,1856940000.0,22445690692.0,2018-11,10.56
ethereum,2018-11-07,218.9,221.65,216.8,217.18,1927830000.0,22383497662.0,2018-11,4.85
ethereum,2018-11-08,217.33,218.34,212.2,212.23,1769080000.0,21877424057.0,2018-11,6.14
ethereum,2018-11-09,211.99,213.32,209.51,210.07,1554750000.0,21659329261.0,2018-11,3.81
ethereum,2018-11-10,209.97,213.86,209.81,212.53,1377760000.0,21917195708.0,2018-11,4.05
ethereum,2018-11-11,212.48,213.0,208.87,211.34,1501600000.0,21798464881.0,2018-11,4.13
ethereum,2018-11-12,211.51,212.62,208.92,210.42,1452380000.0,21707637540.0,2018-11,3.7
ethereum,2018-11-13,210.15,210.51,206.13,206.83,1610260000.0,21341261802.0,2018-11,4.38
ethereum,2018-11-14,206.53,207.04,174.08,181.4,2595330000.0,18721032761.0,2018-11,32.96
ethereum,2018-11-15,181.9,184.25,170.19,180.81,2638410000.0,18663659629.0,2018-11,14.06
ethereum,2018-11-16,180.87,181.35,173.13,175.18,2015330000.0,18086156169.0,2018-11,8.22
ethereum,2018-11-17,175.36,175.85,172.87,174.0,1832800000.0,17968221715.0,2018-11,2.98
ethereum,2018-11-18,174.18,179.15,174.18,177.07,1810920000.0,18288411984.0,2018-11,4.97
ethereum,2018-11-19,177.18,177.18,147.85,149.18,2745160000.0,15410551811.0,2018-11,29.33
ethereum,2018-11-20,148.81,151.25,126.36,130.34,3134410000.0,13467303239.0,2018-11,24.89
ethereum,2018-11-21,131.14,138.89,125.76,136.7,2685930000.0,14127420909.0,2018-11,13.13
ethereum,2018-11-22,136.81,137.74,126.71,126.71,1792150000.0,13097009562.0,2018-11,11.03
ethereum,2018-11-23,126.42,127.03,119.56,123.3,1998010000.0,12747016419.0,2018-11,7.47
ethereum,2018-11-24,123.3,126.79,110.83,113.49,1800960000.0,11735901799.0,2018-11,15.96
ethereum,2018-11-25,113.13,118.88,101.77,116.45,2466750000.0,12043900588.0,2018-11,17.11
ethereum,2018-11-26,116.34,118.2,104.89,108.33,2139490000.0,11206775318.0,2018-11,13.31
ethereum,2018-11-27,107.91,111.84,102.45,110.01,2320010000.0,11382216773.0,2018-11,9.39
ethereum,2018-11-28,110.2,126.05,110.2,122.44,2673470000.0,12670491119.0,2018-11,15.85
ethereum,2018-11-29,122.72,123.23,115.3,117.54,2196099151.0,12166285642.0,2018-11,7.93
xrp,2013-08-04,0.005874,0.005927,0.005874,0.005882,0.0,45983577.0,2013-08,0.0
xrp,2013-08-05,0.005875,0.00598,0.005613,0.005613,0.0,43879157.0,2013-08,0.0
xrp,2013-08-06,0.005637,0.005661,0.004629,0.00468,0.0,36591008.0,2013-08,0.0
xrp,2013-08-07,0.0046689999999999995,0.004682,0.004333,0.004417,0.0,34534121.0,2013-08,0.0
xrp,2013-08-08,0.004397,0.004424,0.004175,0.004254,0.0,33258632.0,2013-08,0.0
xrp,2013-08-09,0.004257,0.004367,0.004253,0.004291,0.0,33547503.0,2013-08,0.0
xrp,2013-08-10,0.004291,0.004366,0.004279,0.004314,0.0,33724969.0,2013-08,0.0
xrp,2013-08-11,0.004314,0.0044210000000000005,0.0043,0.004415,0.0,34518485.0,2013-08,0.0
xrp,2013-08-12,0.004414,0.004520000000000001,0.004359,0.004449,0.0,34778195.0,2013-08,0.0
xrp,2013-08-13,0.004463,0.004463,0.004171,0.0042450000000000005,0.0,33190304.0,2013-08,0.0
xrp,2013-08-14,0.004267,0.004267,0.003785,0.003788,0.0,29617450.0,2013-08,0.0
xrp,2013-08-15,0.003788,0.003804,0.0030670000000000003,0.003092,0.0,24172681.0,2013-08,0.0
xrp,2013-08-16,0.003082,0.0031620000000000003,0.002875,0.003134,0.0,24497514.0,2013-08,0.0
xrp,2013-08-17,0.0031379999999999997,0.005683,0.0031379999999999997,0.005671,0.0,44335331.0,2013-08,0.0
xrp,2013-08-18,0.005686999999999999,0.006263,0.0055850000000000006,0.0056170000000000005,0.0,43916527.0,2013-08,0.0
xrp,2013-08-19,0.005587,0.0058390000000000004,0.005222999999999999,0.00526,0.0,41125306.0,2013-08,0.0
xrp,2013-08-20,0.005376,0.006157999999999999,0.005309,0.006097999999999999,0.0,47673883.0,2013-08,0.0
xrp,2013-08-21,0.006097999999999999,0.0063490000000000005,0.00595,0.006131,0.0,47928746.0,2013-08,0.0
xrp,2013-08-22,0.006131,0.006138,0.005143,0.005143,0.0,40205218.0,2013-08,0.0
xrp,2013-08-23,0.005179,0.005232,0.004919,0.005139,0.0,40172930.0,2013-08,0.0
xrp,2013-08-24,0.005139,0.005603,0.0051259999999999995,0.005546,0.0,43357939.0,2013-08,0.0
xrp,2013-08-25,0.005526,0.006148,0.005519,0.006104,0.0,47719539.0,2013-08,0.0
xrp,2013-08-26,0.006104,0.006506999999999999,0.006065,0.006417,0.0,50166773.0,2013-08,0.0
xrp,2013-08-27,0.006468000000000001,0.006936,0.006372999999999999,0.006451999999999999,0.0,50441338.0,2013-08,0.0
xrp,2013-08-28,0.006451,0.006462999999999999,0.006065999999999999,0.006246,0.0,48830305.0,2013-08,0.0
xrp,2013-08-29,0.006246,0.006246,0.005756,0.005763,0.0,45051372.0,2013-08,0.0
xrp,2013-08-30,0.00576,0.0062640000000000005,0.00561,0.0059299999999999995,0.0,46362745.0,2013-08,0.0
xrp,2013-08-31,0.005913,0.0060810000000000005,0.005576,0.005632,0.0,44028635.0,2013-08,0.0
xrp,2013-09-01,0.0056229999999999995,0.005872,0.005574,0.005787,0.0,45239783.0,2013-09,0.0
xrp,2013-09-02,0.005799,0.006115,0.005507,0.005528,0.0,43216200.0,2013-09,0.0
xrp,2013-09-03,0.005518,0.005693,0.005405,0.0056700000000000006,0.0,44326106.0,2013-09,0.0
xrp,2013-09-04,0.00566,0.0062759999999999995,0.005507,0.005695,0.0,44522804.0,2013-09,0.0
xrp,2013-09-05,0.005696,0.005991,0.005474000000000001,0.005715,0.0,44677286.0,2013-09,0.0
xrp,2013-09-06,0.005717,0.006151,0.005627,0.005866,0.0,45856302.0,2013-09,0.0
xrp,2013-09-07,0.005853,0.00627,0.005832,0.006173,0.0,48259599.0,2013-09,0.0
xrp,2013-09-08,0.0061719999999999995,0.006304,0.0061200000000000004,0.006183,0.0,48338325.0,2013-09,0.0
xrp,2013-09-09,0.006193,0.006552,0.006079,0.00627,0.0,49018247.0,2013-09,0.0
xrp,2013-09-10,0.006278,0.006332,0.005807,0.005808,0.0,45404897.0,2013-09,0.0
xrp,2013-09-11,0.005807,0.006393,0.005698,0.006273,0.0,49043421.0,2013-09,0.0
xrp,2013-09-12,0.006287,0.006442,0.0060079999999999995,0.0063490000000000005,0.0,49632890.0,2013-09,0.0
xrp,2013-09-13,0.006334,0.00672,0.0063159999999999996,0.006513,0.0,50918776.0,2013-09,0.0
xrp,2013-09-14,0.006515000000000001,0.00655,0.006288,0.00634,0.0,49564170.0,2013-09,0.0
xrp,2013-09-15,0.0063490000000000005,0.006516,0.0063490000000000005,0.0064719999999999995,0.0,50595585.0,2013-09,0.0
xrp,2013-09-16,0.006495999999999999,0.0070799999999999995,0.0062439999999999996,0.007056000000000001,0.0,55164281.0,2013-09,0.0
xrp,2013-09-17,0.007086,0.009658,0.007058,0.009613,0.0,75152827.0,2013-09,0.0
xrp,2013-09-18,0.009617,0.010870999999999999,0.009595000000000001,0.010782,0.0,84291706.0,2013-09,0.0
xrp,2013-09-19,0.010773999999999999,0.011151000000000001,0.010773999999999999,0.010957999999999999,0.0,85666873.0,2013-09,0.0
xrp,2013-09-20,0.010962000000000001,0.011142,0.010084000000000001,0.010112999999999999,0.0,79063101.0,2013-09,0.0
xrp,2013-09-21,0.010106,0.010123,0.009643,0.0097,0.0,75835642.0,2013-09,0.0
xrp,2013-09-22,0.009734,0.010551999999999999,0.009689,0.010406,0.0,81353743.0,2013-09,0.0
xrp,2013-09-23,0.010395,0.010698000000000001,0.009995,0.010008,0.0,78239096.0,2013-09,0.0
xrp,2013-09-24,0.010015999999999999,0.010467,0.010009,0.010448,0.0,81684440.0,2013-09,0.0
xrp,2013-09-25,0.010459,0.010728,0.010433,0.010433,0.0,81563262.0,2013-09,0.0
xrp,2013-09-26,0.010431999999999999,0.012094,0.010431999999999999,0.011713,0.0,91574070.0,2013-09,0.0
xrp,2013-09-27,0.011765000000000001,0.014674000000000001,0.011765000000000001,0.014565999999999999,0.0,113875383.0,2013-09,0.0
xrp,2013-09-28,0.014966,0.014966,0.013781,0.013835,0.0,108162069.0,2013-09,0.0
xrp,2013-09-29,0.013847,0.014253,0.012856999999999999,0.012868000000000001,0.0,100599042.0,2013-09,0.0
xrp,2013-09-30,0.01285,0.01285,0.010543,0.010931999999999999,0.0,85467517.0,2013-09,0.0
xrp,2013-10-01,0.010906,0.012447,0.010517,0.010529,0.0,82312216.0,2013-10,0.0
xrp,2013-10-02,0.010518000000000001,0.010518000000000001,0.007146,0.007862000000000001,0.0,61466360.0,2013-10,0.0
xrp,2013-10-03,0.007779,0.009112,0.0077069999999999994,0.009112,0.0,71234188.0,2013-10,0.0
xrp,2013-10-04,0.008922,0.010012,0.008922,0.009873,0.0,77187120.0,2013-10,0.0
xrp,2013-10-05,0.009676,0.00975,0.00912,0.009488,0.0,74176060.0,2013-10,0.0
xrp,2013-10-06,0.009474,0.010598999999999999,0.009474,0.009819,0.0,76764407.0,2013-10,0.0
xrp,2013-10-07,0.009669,0.009669,0.009197,0.00924,0.0,72233940.0,2013-10,0.0
xrp,2013-10-08,0.009225,0.009748999999999999,0.009114,0.009451000000000001,0.0,73884453.0,2013-10,0.0
xrp,2013-10-09,0.009439,0.009747,0.009391,0.009663,0.0,75545285.0,2013-10,0.0
xrp,2013-10-10,0.009662,0.010115,0.009622,0.009861,0.0,77089631.0,2013-10,0.0
xrp,2013-10-11,0.009884,0.009893,0.008917,0.00897,0.0,70127097.0,2013-10,0.0
xrp,2013-10-12,0.008912,0.009408,0.008485,0.009382,0.0,73347833.0,2013-10,0.0
xrp,2013-10-13,0.009382,0.00941,0.008184,0.008412000000000001,0.0,65761509.0,2013-10,0.0
xrp,2013-10-14,0.008485,0.008759999999999999,0.008401,0.008489,0.0,66366536.0,2013-10,0.0
xrp,2013-10-15,0.008504000000000001,0.008504000000000001,0.007935,0.008051,0.0,62941909.0,2013-10,0.0
xrp,2013-10-16,0.008068,0.008131000000000001,0.007176999999999999,0.007305,0.0,57107730.0,2013-10,0.0
xrp,2013-10-17,0.007298000000000001,0.008415,0.007287,0.008343000000000001,0.0,65224107.0,2013-10,0.0
xrp,2013-10-18,0.00835,0.008431999999999999,0.007645999999999999,0.007942,0.0,62093355.0,2013-10,0.0
xrp,2013-10-19,0.007940000000000001,0.008024,0.006779,0.007252,0.0,56694711.0,2013-10,0.0
xrp,2013-10-20,0.00722,0.00757,0.0065829999999999994,0.0067,0.0,52377125.0,2013-10,0.0
xrp,2013-10-21,0.006706999999999999,0.006931999999999999,0.006614,0.006634,0.0,51865992.0,2013-10,0.0
xrp,2013-10-22,0.00665,0.006954000000000001,0.006527,0.006845,0.0,53516426.0,2013-10,0.0
xrp,2013-10-23,0.006829000000000001,0.007873,0.006795000000000001,0.007873,0.0,61551184.0,2013-10,0.0
xrp,2013-10-24,0.007906,0.008813,0.006501000000000001,0.008596,0.0,67201721.0,2013-10,0.0
xrp,2013-10-25,0.00857,0.008745999999999999,0.0065060000000000005,0.00686,0.0,53632209.0,2013-10,0.0
xrp,2013-10-26,0.006887999999999999,0.006887999999999999,0.00599,0.006064,0.0,47410889.0,2013-10,0.0
xrp,2013-10-27,0.00604,0.006842,0.00604,0.006842,0.0,53493207.0,2013-10,0.0
xrp,2013-10-28,0.006834000000000001,0.006834000000000001,0.005942,0.005942,0.0,46453823.0,2013-10,0.0
xrp,2013-10-29,0.005942,0.006,0.005811,0.005998,0.0,46892407.0,2013-10,0.0
xrp,2013-10-30,0.006014,0.006209,0.005797,0.005854,0.0,45768350.0,2013-10,0.0
xrp,2013-10-31,0.005853,0.006093,0.005823,0.006072999999999999,0.0,47476950.0,2013-10,0.0
xrp,2013-11-01,0.006075,0.0063560000000000005,0.006024,0.006353,0.0,49670963.0,2013-11,0.0
xrp,2013-11-02,0.006346,0.006848999999999999,0.006219,0.006814,0.0,53274385.0,2013-11,0.0
xrp,2013-11-03,0.006807,0.007383,0.006763,0.00716,0.0,55978045.0,2013-11,0.0
xrp,2013-11-04,0.007147,0.00745,0.006908,0.007011,0.0,54811929.0,2013-11,0.0
xrp,2013-11-05,0.007014,0.007305,0.0064719999999999995,0.00715,0.0,55899163.0,2013-11,0.0
xrp,2013-11-06,0.007137,0.007831999999999999,0.007137,0.007776000000000001,0.0,60789253.0,2013-11,0.0
xrp,2013-11-07,0.007751000000000001,0.009046,0.007749,0.008939,0.0,69883022.0,2013-11,0.0
xrp,2013-11-08,0.008983,0.010776,0.008965,0.010722,0.0,83819505.0,2013-11,0.0
xrp,2013-11-09,0.010679000000000001,0.011129,0.008403,0.008653000000000001,0.0,67644526.0,2013-11,0.0
xrp,2013-11-10,0.008859,0.008907,0.007051999999999999,0.008609,0.0,67307340.0,2013-11,0.0
xrp,2013-11-11,0.008595,0.009302,0.008237999999999999,0.008681,0.0,67866007.0,2013-11,0.0
xrp,2013-11-12,0.008697,0.009568,0.008675,0.009557,0.0,74713696.0,2013-11,0.0
xrp,2013-11-13,0.009578,0.011666,0.009564,0.010846,0.0,84792051.0,2013-11,0.0
xrp,2013-11-14,0.01082,0.011191,0.009304999999999999,0.009646,0.0,75413554.0,2013-11,0.0
xrp,2013-11-15,0.009628,0.010115,0.009221,0.009685,0.0,75714152.0,2013-11,0.0
xrp,2013-11-16,0.009669,0.010429,0.00963,0.01014,0.0,79270275.0,2013-11,0.0
xrp,2013-11-17,0.010157,0.01067,0.00998,0.010209000000000001,0.0,79811273.0,2013-11,0.0
xrp,2013-11-18,0.010301000000000001,0.011719,0.009035,0.010918,0.0,85352594.0,2013-11,0.0
xrp,2013-11-19,0.010602,0.011881000000000001,0.005561,0.007225,0.0,56486365.0,2013-11,0.01
xrp,2013-11-20,0.007134000000000001,0.007547,0.005686,0.0074670000000000005,0.0,58373838.0,2013-11,0.0
xrp,2013-11-21,0.007511,0.01008,0.0072959999999999995,0.009935,0.0,77672768.0,2013-11,0.0
xrp,2013-11-22,0.009958,0.00998,0.008596,0.009717,0.0,75969562.0,2013-11,0.0
xrp,2013-11-23,0.009555,0.010546999999999999,0.009555,0.009798000000000001,0.0,76595853.0,2013-11,0.0
xrp,2013-11-24,0.009773,0.011812000000000001,0.009064000000000001,0.011668000000000001,0.0,91218356.0,2013-11,0.0
xrp,2013-11-25,0.011742,0.018444,0.011742,0.018208000000000002,0.0,142348137.0,2013-11,0.01
xrp,2013-11-26,0.018858,0.030395,0.018759,0.029912,0.0,233852628.0,2013-11,0.01
